N,Song1,Song2,Algo,Embedding,Perc
0,lady_love,word_warning,Spectral,300,13.04
1,lady_love,word_warning,Spectral,100,15.94
2,lady_love,word_warning,Spectral,200,23.19
3,lady_love,word_warning,Spectral,50,0.0
4,lady_love,word_warning,Spectral,150,11.59
