N,Song1,Song2,Algo,Embedding,Perc
0,tillyou,phantomoftheopera,Spectral,300,20.29
1,tillyou,phantomoftheopera,Spectral,100,7.25
2,tillyou,phantomoftheopera,Spectral,200,1.45
3,tillyou,phantomoftheopera,Spectral,50,11.59
4,tillyou,phantomoftheopera,Spectral,150,1.45
